Order ID,Order Date,Ship Date,Ship Mode,Segment,Continent,Country,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
GB-2025-12045,3/7/2025,3/12/2025,Standard Class,Home Office,Asia,India,East,West Bengal,Kolkata,Technology,Phones,1918.68,6,0,383.74
GB-2026-12046,4/13/2026,4/18/2026,Standard Class,Corporate,North America,United States,East,New York,New York,Office Supplies,Paper,100.8,8,0,40.32
GB-2025-12047,1/4/2025,1/9/2025,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Technology,Machines,3754.32,4,0,675.78
GB-2024-12048,8/11/2024,8/16/2024,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Binders,75.99,3,0,34.2
GB-2024-12049,9/26/2024,9/28/2024,First Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Furniture,Tables,2369.52,6,0.1,379.12
GB-2024-12050,8/1/2024,8/3/2024,First Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Tables,6757.47,9,0,675.75
GB-2024-12051,1/1/2024,1/6/2024,Standard Class,Consumer,Africa,South Africa,Western Cape,Western Cape,Cape Town,Office Supplies,Envelopes,21.22,2,0,7.43
GB-2025-12052,8/17/2025,8/19/2025,First Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Machines,3810.12,6,0,685.82
GB-2025-12053,12/5/2025,12/10/2025,Standard Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Envelopes,44.94,7,0,15.73
GB-2025-12054,12/16/2025,12/21/2025,Standard Class,Corporate,Oceania,Australia,East,New South Wales,Sydney,Furniture,Chairs,1059.2,5,0,158.88
GB-2024-12055,4/4/2024,4/6/2024,First Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Technology,Phones,588.71,1,0,117.74
GB-2025-12056,7/15/2025,7/20/2025,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Binders,184.94,6,0.2,61.03
GB-2025-12057,2/20/2025,2/23/2025,Second Class,Home Office,Asia,India,East,West Bengal,Kolkata,Furniture,Chairs,2595.72,6,0,389.36
GB-2026-12058,1/30/2026,2/4/2026,Standard Class,Corporate,North America,United States,East,New York,New York,Furniture,Furnishings,528.71,6,0.1,100.45
GB-2024-12059,12/9/2024,12/11/2024,First Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Technology,Phones,862.84,2,0,172.57
GB-2025-12060,2/17/2025,2/22/2025,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Technology,Copiers,586.9,1,0.2,134.99
GB-2025-12061,3/10/2025,3/12/2025,First Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Furniture,Bookcases,109.45,1,0,5.47
GB-2025-12062,8/24/2025,8/29/2025,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Technology,Phones,1743.66,2,0.1,244.11
GB-2026-12063,2/14/2026,2/19/2026,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Furniture,Tables,640.51,2,0.1,102.48
GB-2025-12064,1/7/2025,1/12/2025,Standard Class,Corporate,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Furniture,Bookcases,2098.32,6,0,104.92
GB-2024-12065,10/17/2024,10/22/2024,Standard Class,Consumer,Europe,Germany,South,Bavaria,Munich,Technology,Machines,8906.52,7,0,1603.17
GB-2025-12066,8/20/2025,8/25/2025,Standard Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Furnishings,538.4,8,0,134.6
GB-2026-12067,4/20/2026,4/25/2026,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Furniture,Bookcases,2453.15,7,0,122.66
GB-2025-12068,12/5/2025,12/10/2025,Standard Class,Corporate,Africa,South Africa,Western Cape,Western Cape,Cape Town,Technology,Phones,2361.36,5,0.2,188.91
GB-2024-12069,6/10/2024,6/15/2024,Standard Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Paper,42.05,5,0.5,4.21
GB-2024-12070,8/12/2024,8/17/2024,Standard Class,Home Office,Asia,India,South,Tamil Nadu,Chennai,Office Supplies,Envelopes,99.54,7,0.1,28.87
GB-2024-12071,12/12/2024,12/17/2024,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Copiers,2413.18,3,0.2,555.03
GB-2025-12072,12/25/2025,12/28/2025,Second Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Envelopes,14.7,2,0,5.14
GB-2025-12073,10/22/2025,10/25/2025,Second Class,Corporate,Africa,South Africa,Western Cape,Western Cape,Cape Town,Furniture,Bookcases,1851.92,7,0,92.6
GB-2025-12074,3/15/2025,3/20/2025,Standard Class,Home Office,North America,United States,West,California,Los Angeles,Office Supplies,Envelopes,51.26,4,0.1,14.87
GB-2026-12075,2/16/2026,2/21/2026,Standard Class,Home Office,North America,United States,West,California,Los Angeles,Technology,Phones,926.86,2,0.1,129.76
GB-2025-12076,11/2/2025,11/7/2025,Standard Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Furnishings,132.48,3,0,33.12
GB-2024-12077,6/19/2024,6/22/2024,Second Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Technology,Phones,8252.91,9,0,1650.58
GB-2024-12078,10/8/2024,10/13/2024,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Furniture,Bookcases,1752.48,8,0,87.62
GB-2024-12079,10/11/2024,10/13/2024,First Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Envelopes,75.04,4,0,26.26
GB-2024-12080,4/21/2024,4/26/2024,Standard Class,Home Office,South America,Brazil,Southeast,São Paulo,São Paulo,Office Supplies,Art,196.02,9,0,58.81
GB-2025-12081,11/14/2025,11/19/2025,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Furniture,Furnishings,792.48,8,0,198.12
GB-2025-12082,11/29/2025,12/1/2025,First Class,Consumer,North America,United States,East,New York,New York,Furniture,Furnishings,45.5,2,0.1,8.64
GB-2025-12083,8/7/2025,8/12/2025,Standard Class,Corporate,Asia,India,South,Tamil Nadu,Chennai,Furniture,Tables,754.78,4,0.5,301.91
GB-2024-12084,8/8/2024,8/13/2024,Standard Class,Home Office,Europe,Germany,North,Berlin,Berlin,Technology,Phones,1182.35,5,0,236.47
GB-2026-12085,3/27/2026,3/30/2026,Second Class,Consumer,Asia,India,East,West Bengal,Kolkata,Technology,Copiers,703.48,1,0,246.22
GB-2025-12086,7/11/2025,7/16/2025,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Furniture,Bookcases,1104.27,3,0,55.21
GB-2025-12087,6/26/2025,7/1/2025,Standard Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Technology,Phones,397.16,1,0,79.43
GB-2026-12088,2/27/2026,3/4/2026,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Furniture,Chairs,983.12,4,0,147.47
GB-2024-12089,3/3/2024,3/6/2024,Second Class,Home Office,Africa,South Africa,Western Cape,Western Cape,Cape Town,Furniture,Furnishings,15.47,1,0.1,2.94
GB-2024-12090,4/11/2024,4/13/2024,First Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Technology,Phones,3763.92,5,0.2,301.11
GB-2024-12091,5/18/2024,5/23/2024,Standard Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Paper,16.62,2,0,6.65
GB-2025-12092,10/9/2025,10/14/2025,Standard Class,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Office Supplies,Art,76.74,8,0.2,13.81
GB-2024-12093,7/11/2024,7/14/2024,Second Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Paper,56.35,7,0,22.54
GB-2024-12094,10/20/2024,10/25/2024,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Furniture,Tables,1512.08,2,0,151.21
GB-2024-12095,2/22/2024,2/27/2024,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Art,33.24,6,0.5,0
GB-2024-12096,6/28/2024,7/1/2024,Second Class,Corporate,Asia,India,North,Delhi,New Delhi,Technology,Accessories,333,5,0.2,93.24
GB-2025-12097,12/25/2025,12/30/2025,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Art,71.87,9,0.5,0
GB-2024-12098,8/14/2024,8/14/2024,Same Day,Consumer,Europe,Germany,South,Bavaria,Munich,Office Supplies,Envelopes,37.73,4,0.1,10.94
GB-2024-12099,10/30/2024,11/1/2024,First Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Envelopes,49.23,3,0,17.23
GB-2025-12100,1/10/2025,1/15/2025,Standard Class,Corporate,South America,Brazil,Southeast,São Paulo,São Paulo,Furniture,Bookcases,666.85,5,0,33.34
GB-2026-12101,4/18/2026,4/23/2026,Standard Class,Home Office,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Furniture,Furnishings,177.86,2,0,44.47
GB-2025-12102,10/15/2025,10/15/2025,Same Day,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Binders,78.75,9,0,35.44
GB-2024-12103,6/21/2024,6/26/2024,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Furniture,Tables,2983.05,9,0,298.31
GB-2024-12104,6/7/2024,6/12/2024,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Office Supplies,Art,4.03,1,0,1.21
GB-2026-12105,1/13/2026,1/16/2026,Second Class,Corporate,Europe,United Kingdom,South,England,London,Furniture,Chairs,1016.44,4,0,152.47
GB-2026-12106,3/3/2026,3/8/2026,Standard Class,Corporate,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Technology,Copiers,1708.16,1,0,597.86
GB-2024-12107,4/30/2024,5/3/2024,Second Class,Home Office,Europe,Germany,North,Berlin,Berlin,Technology,Copiers,778.68,1,0,272.54
GB-2024-12108,3/15/2024,3/20/2024,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Paper,160.74,6,0,64.3
GB-2026-12109,2/19/2026,2/24/2026,Standard Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Technology,Machines,4586.37,8,0.2,1375.91
GB-2024-12110,5/11/2024,5/16/2024,Standard Class,Consumer,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Bookcases,3155.2,8,0,157.76
GB-2025-12111,12/28/2025,12/28/2025,Same Day,Home Office,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Furniture,Tables,1551.28,8,0.5,620.51
GB-2024-12112,9/2/2024,9/4/2024,First Class,Corporate,Oceania,Australia,West,Western Australia,Perth,Technology,Accessories,750.33,6,0.1,255.11
GB-2025-12113,8/29/2025,9/3/2025,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Envelopes,15.34,1,0,5.37
GB-2024-12114,6/5/2024,6/10/2024,Standard Class,Home Office,Europe,Germany,North,Berlin,Berlin,Office Supplies,Art,95.55,7,0,28.66
GB-2026-12115,2/13/2026,2/18/2026,Standard Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Furniture,Furnishings,128.73,7,0,32.18
GB-2025-12116,11/10/2025,11/15/2025,Standard Class,Corporate,Oceania,Australia,East,New South Wales,Sydney,Furniture,Chairs,2106.99,9,0,316.05
GB-2025-12117,2/12/2025,2/15/2025,Second Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Envelopes,143.2,8,0,50.12
GB-2026-12118,4/1/2026,4/3/2026,First Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Binders,65.88,4,0,29.65
GB-2024-12119,2/2/2024,2/7/2024,Standard Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Binders,215.74,7,0,97.08
GB-2024-12120,12/12/2024,12/17/2024,Standard Class,Corporate,Asia,India,East,West Bengal,Kolkata,Office Supplies,Envelopes,7.43,1,0,2.6
GB-2025-12121,4/8/2025,4/13/2025,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Office Supplies,Binders,170.88,4,0,76.9
GB-2025-12122,7/4/2025,7/6/2025,First Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Furniture,Tables,1630.19,7,0.5,652.08
GB-2025-12123,12/7/2025,12/10/2025,Second Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Tables,793.62,3,0,79.36
GB-2025-12124,4/20/2025,4/25/2025,Standard Class,Consumer,South America,Brazil,Southeast,São Paulo,São Paulo,Office Supplies,Envelopes,24.24,4,0.5,1.21
GB-2024-12125,1/6/2024,1/11/2024,Standard Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Furniture,Tables,2473.56,9,0,247.36
GB-2026-12126,4/21/2026,4/26/2026,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Furniture,Tables,1319.08,4,0.1,211.05
GB-2025-12127,5/16/2025,5/19/2025,Second Class,Consumer,Asia,India,North,Delhi,New Delhi,Furniture,Bookcases,908.88,7,0,45.44
GB-2024-12128,12/14/2024,12/19/2024,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Art,19.27,1,0,5.78
GB-2025-12129,9/28/2025,9/30/2025,First Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Furniture,Tables,1402.76,2,0.1,224.44
GB-2025-12130,4/24/2025,4/29/2025,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Envelopes,87.85,5,0,30.75
GB-2026-12131,3/12/2026,3/15/2026,Second Class,Home Office,North America,Canada,East,Ontario,Toronto,Furniture,Furnishings,388.08,8,0,97.02
GB-2025-12132,3/14/2025,3/19/2025,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Furniture,Chairs,758.71,3,0.2,22.76
GB-2025-12133,10/25/2025,10/30/2025,Standard Class,Home Office,North America,United States,East,New York,New York,Furniture,Tables,1242.68,2,0,124.27
GB-2025-12134,10/3/2025,10/8/2025,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Binders,25,3,0.1,9.75
GB-2024-12135,5/6/2024,5/11/2024,Standard Class,Home Office,North America,United States,West,Washington,Seattle,Technology,Accessories,340.83,7,0,136.33
GB-2024-12136,3/26/2024,3/31/2024,Standard Class,Consumer,Asia,India,North,Delhi,New Delhi,Furniture,Tables,5087.52,8,0.1,814
GB-2024-12137,9/8/2024,9/13/2024,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Furniture,Tables,2452.7,5,0,245.27
GB-2025-12138,10/3/2025,10/8/2025,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Technology,Accessories,167.64,2,0,67.06
GB-2026-12139,3/31/2026,4/3/2026,Second Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Copiers,658.76,1,0.1,191.04
GB-2025-12140,11/14/2025,11/16/2025,First Class,Corporate,Asia,India,East,West Bengal,Kolkata,Office Supplies,Binders,147.23,7,0.1,57.42
GB-2024-12141,8/13/2024,8/15/2024,First Class,Corporate,North America,United States,West,California,Los Angeles,Office Supplies,Art,41.42,6,0.2,7.46
GB-2024-12142,9/11/2024,9/16/2024,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Art,119.43,9,0,35.83
GB-2025-12143,3/12/2025,3/17/2025,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,2013.48,7,0,100.67
GB-2025-12144,2/27/2025,3/4/2025,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Furniture,Chairs,2392.55,7,0.1,215.33
GB-2025-12145,3/3/2025,3/6/2025,Second Class,Consumer,Oceania,Australia,West,Western Australia,Perth,Technology,Machines,2186.05,4,0.2,655.82
GB-2024-12146,5/21/2024,5/26/2024,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Furniture,Tables,1643.96,4,0,164.4
GB-2025-12147,7/17/2025,7/17/2025,Same Day,Home Office,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Envelopes,25.44,3,0.2,5.85
GB-2024-12148,10/25/2024,10/28/2024,Second Class,Consumer,Europe,United Kingdom,South,England,London,Furniture,Bookcases,1706.56,8,0.2,119.46
GB-2024-12149,5/27/2024,5/30/2024,Second Class,Consumer,Europe,United Kingdom,South,England,London,Office Supplies,Paper,108.42,7,0.1,36.86
GB-2025-12150,3/31/2025,4/5/2025,Standard Class,Consumer,Europe,United Kingdom,South,England,London,Furniture,Chairs,340.42,2,0,51.06
GB-2026-12151,3/23/2026,3/25/2026,First Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Furniture,Furnishings,318.36,5,0.2,41.39
GB-2024-12152,7/27/2024,8/1/2024,Standard Class,Consumer,Europe,Germany,South,Bavaria,Munich,Technology,Copiers,13026.15,9,0,4559.15
GB-2026-12153,1/27/2026,1/30/2026,Second Class,Home Office,North America,United States,West,Washington,Seattle,Technology,Accessories,937.79,7,0,375.12
GB-2024-12154,1/25/2024,1/30/2024,Standard Class,Corporate,South America,Brazil,Southeast,São Paulo,São Paulo,Furniture,Tables,2663.55,5,0.1,426.17
GB-2024-12155,4/5/2024,4/7/2024,First Class,Consumer,Europe,United Kingdom,South,England,London,Office Supplies,Art,44.1,7,0,13.23
GB-2025-12156,6/27/2025,6/30/2025,Second Class,Home Office,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Art,10.58,2,0,3.17
GB-2024-12157,9/4/2024,9/9/2024,Standard Class,Corporate,Europe,Germany,North,Berlin,Berlin,Office Supplies,Binders,292.05,9,0,131.42
GB-2025-12158,6/11/2025,6/14/2025,Second Class,Corporate,Europe,Germany,South,Bavaria,Munich,Furniture,Chairs,180.93,1,0,27.14
GB-2024-12159,11/21/2024,11/26/2024,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Furniture,Chairs,1124.74,3,0.1,101.23
GB-2025-12160,11/3/2025,11/8/2025,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Paper,14.15,2,0.5,1.42
GB-2025-12161,3/10/2025,3/10/2025,Same Day,Home Office,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Office Supplies,Envelopes,73.93,6,0.1,21.44
GB-2024-12162,7/25/2024,7/28/2024,Second Class,Consumer,Europe,Germany,North,Berlin,Berlin,Furniture,Bookcases,1459.89,9,0,72.99
GB-2024-12163,12/31/2024,1/3/2025,Second Class,Consumer,Oceania,Australia,West,Western Australia,Perth,Technology,Copiers,10057.14,9,0,3520
GB-2024-12164,9/2/2024,9/2/2024,Same Day,Home Office,Asia,India,South,Tamil Nadu,Chennai,Office Supplies,Envelopes,9.62,3,0.5,0.48
GB-2025-12165,12/18/2025,12/23/2025,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Envelopes,16.19,4,0.2,3.72
GB-2024-12166,7/26/2024,7/31/2024,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Envelopes,77.78,7,0.2,17.89
GB-2024-12167,8/15/2024,8/20/2024,Standard Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Furniture,Bookcases,569.85,5,0.5,142.46
GB-2024-12168,1/5/2024,1/7/2024,First Class,Corporate,Asia,India,East,West Bengal,Kolkata,Technology,Phones,6499.36,8,0,1299.87
GB-2026-12169,1/2/2026,1/4/2026,First Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,528.42,3,0.1,5.28
GB-2025-12170,5/7/2025,5/10/2025,Second Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Tables,552.86,2,0,55.29
GB-2024-12171,10/12/2024,10/17/2024,Standard Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Envelopes,158.24,8,0,55.38
GB-2025-12172,9/25/2025,9/27/2025,First Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Art,79.45,7,0,23.84
GB-2026-12173,2/27/2026,3/4/2026,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Office Supplies,Art,3.93,1,0.1,0.94
GB-2024-12174,6/4/2024,6/9/2024,Standard Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Binders,24.3,3,0,10.94
GB-2024-12175,3/18/2024,3/21/2024,Second Class,Consumer,Africa,South Africa,Western Cape,Western Cape,Cape Town,Office Supplies,Art,144.88,8,0,43.46
GB-2026-12176,2/19/2026,2/24/2026,Standard Class,Corporate,Asia,India,North,Delhi,New Delhi,Furniture,Chairs,153.69,1,0.1,13.83
GB-2024-12177,6/4/2024,6/9/2024,Standard Class,Consumer,Oceania,Australia,West,Western Australia,Perth,Technology,Copiers,4456.43,5,0.5,222.82
GB-2025-12178,9/4/2025,9/9/2025,Standard Class,Home Office,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Office Supplies,Binders,153.72,6,0,69.17
GB-2024-12179,7/10/2024,7/15/2024,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Furnishings,546.71,7,0.1,103.87
GB-2024-12180,9/2/2024,9/4/2024,First Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Technology,Machines,5048.51,7,0.1,1211.64
GB-2024-12181,5/25/2024,5/30/2024,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Paper,22.74,1,0.1,7.73
GB-2026-12182,1/22/2026,1/25/2026,Second Class,Consumer,North America,Canada,East,Ontario,Toronto,Office Supplies,Envelopes,9.79,1,0,3.43
GB-2025-12183,7/26/2025,7/29/2025,Second Class,Corporate,North America,United States,West,California,Los Angeles,Office Supplies,Binders,39.78,1,0.1,15.51
GB-2024-12184,7/21/2024,7/21/2024,Same Day,Corporate,South America,Brazil,South,Paraná,Curitiba,Furniture,Chairs,167.06,1,0,25.06
GB-2024-12185,2/23/2024,2/28/2024,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Technology,Phones,4414.45,5,0,882.89
GB-2024-12186,2/15/2024,2/20/2024,Standard Class,Home Office,Africa,South Africa,Western Cape,Western Cape,Cape Town,Furniture,Bookcases,2950.26,9,0.1,29.5
GB-2024-12187,7/3/2024,7/6/2024,Second Class,Consumer,Asia,India,North,Delhi,New Delhi,Technology,Copiers,9472.16,8,0,3315.26
GB-2026-12188,2/27/2026,3/4/2026,Standard Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Furniture,Furnishings,115.27,9,0.2,14.99
GB-2026-12189,2/18/2026,2/23/2026,Standard Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Binders,79.5,2,0.2,26.24
GB-2024-12190,3/31/2024,4/5/2024,Standard Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Technology,Machines,10244.59,8,0.1,2458.7
GB-2025-12191,9/25/2025,9/30/2025,Standard Class,Consumer,North America,United States,West,California,Los Angeles,Technology,Machines,3687.24,4,0,663.7
GB-2024-12192,12/30/2024,1/2/2025,Second Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Technology,Phones,5365.71,9,0,1073.14
GB-2024-12193,5/8/2024,5/11/2024,Second Class,Home Office,Asia,India,East,West Bengal,Kolkata,Office Supplies,Art,5.26,1,0.1,1.26
GB-2026-12194,3/5/2026,3/8/2026,Second Class,Consumer,Europe,Germany,North,Berlin,Berlin,Furniture,Furnishings,344.05,7,0,86.01
GB-2025-12195,12/8/2025,12/13/2025,Standard Class,Home Office,Asia,India,East,West Bengal,Kolkata,Furniture,Furnishings,151.26,6,0,37.81
GB-2025-12196,10/18/2025,10/21/2025,Second Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Technology,Copiers,8351.04,6,0,2922.86
GB-2024-12197,11/27/2024,12/2/2024,Standard Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Machines,5082.14,7,0,914.79
GB-2024-12198,7/11/2024,7/13/2024,First Class,Corporate,Africa,South Africa,Western Cape,Western Cape,Cape Town,Furniture,Bookcases,663.92,2,0,33.2
GB-2026-12199,3/10/2026,3/15/2026,Standard Class,Corporate,Oceania,Australia,East,New South Wales,Sydney,Technology,Accessories,459.34,7,0,183.74
GB-2025-12200,6/29/2025,7/4/2025,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Furniture,Bookcases,91.18,1,0.1,0.91
GB-2024-12201,9/25/2024,9/30/2024,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Technology,Machines,980.2,1,0.1,235.25
GB-2026-12202,3/3/2026,3/8/2026,Standard Class,Consumer,North America,United States,East,Pennsylvania,Philadelphia,Technology,Phones,1430,2,0,286
GB-2025-12203,10/2/2025,10/7/2025,Standard Class,Corporate,North America,United States,West,Washington,Seattle,Furniture,Tables,1124.64,3,0,112.46
GB-2025-12204,9/11/2025,9/16/2025,Standard Class,Consumer,Asia,India,East,West Bengal,Kolkata,Furniture,Chairs,2733.44,8,0,410.02
GB-2024-12205,5/19/2024,5/21/2024,First Class,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Technology,Machines,1989.42,6,0.5,954.92
GB-2026-12206,1/22/2026,1/25/2026,Second Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Technology,Accessories,318.74,5,0.1,108.37
GB-2025-12207,9/3/2025,9/8/2025,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Technology,Machines,11287.67,9,0.1,2709.04
GB-2025-12208,1/5/2025,1/8/2025,Second Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Technology,Phones,2523.25,5,0,504.65
GB-2025-12209,7/16/2025,7/16/2025,Same Day,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Copiers,5544.76,5,0.2,1275.29
GB-2025-12210,11/8/2025,11/10/2025,First Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Binders,274.23,7,0.2,90.5
GB-2025-12211,6/14/2025,6/19/2025,Standard Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Technology,Machines,708.37,1,0.5,340.02
GB-2024-12212,10/24/2024,10/29/2024,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Furnishings,527.94,6,0,131.99
GB-2024-12213,1/25/2024,1/28/2024,Second Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Copiers,8791.2,9,0,3076.92
GB-2026-12214,1/20/2026,1/22/2026,First Class,Consumer,Europe,Germany,North,Berlin,Berlin,Technology,Phones,2229.88,8,0.5,222.99
GB-2025-12215,5/16/2025,5/18/2025,First Class,Home Office,Europe,Germany,North,Berlin,Berlin,Technology,Phones,1074.74,2,0,214.95
GB-2024-12216,12/25/2024,12/30/2024,Standard Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Furniture,Tables,2716.38,9,0,271.64
GB-2024-12217,8/20/2024,8/22/2024,First Class,Consumer,South America,Brazil,Southeast,São Paulo,São Paulo,Office Supplies,Art,20.34,4,0.1,4.88
GB-2024-12218,4/12/2024,4/17/2024,Standard Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Office Supplies,Art,54.19,3,0.2,9.75
GB-2024-12219,6/1/2024,6/6/2024,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Phones,4417.02,9,0,883.4
GB-2024-12220,7/16/2024,7/21/2024,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Office Supplies,Envelopes,13.58,1,0.2,3.12
GB-2025-12221,10/2/2025,10/7/2025,Standard Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Art,119.22,6,0,35.77
